
Frame 2236: 2016-10-19-21-04-42.165556: Tool 1, 2: 157.181305, -20.348667, -1486.297363, 0.637438, -0.325666, -0.696187, -0.054207, *** 86.045082, -116.664497, -1523.906616,  0.489216, 0.439475, -0.685282, -0.312922
Frame 2245: 2016-10-19-21-04-42.282563: Tool 1, 2: 156.904358, -17.620129, -1497.083862, 0.631949, -0.331114, -0.699378, -0.043292, *** 86.589752, -115.475754, -1532.649902,  0.495378, 0.435416, -0.688497, -0.301640
Frame 2251: 2016-10-19-21-04-42.401570: Tool 1, 2: 159.959854, -18.766588, -1504.126099, 0.631606, -0.330953, -0.699935, -0.040457, *** 89.928604, -117.079430, -1538.869751,  0.498285, 0.434361, -0.688371, -0.298646
Frame 2257: 2016-10-19-21-04-42.516576: Tool 1, 2: 162.374451, -21.154591, -1508.134766, 0.630013, -0.336265, -0.698986, -0.037793, *** 91.803604, -119.487427, -1541.635620,  0.500701, 0.429416, -0.690950, -0.295787
Frame 2266: 2016-10-19-21-04-42.633583: Tool 1, 2: 162.756485, -21.627167, -1509.023560, 0.629470, -0.335077, -0.700162, -0.035561, *** 92.713600, -120.364861, -1542.249878,  0.501816, 0.430267, -0.691167, -0.292131
Frame 2272: 2016-10-19-21-04-42.751590: Tool 1, 2: 161.576477, -19.981312, -1508.822998, 0.630531, -0.333663, -0.699959, -0.034023, *** 91.854004, -118.985199, -1541.902954,  0.502818, 0.431564, -0.689717, -0.291921
Frame 2278: 2016-10-19-21-04-42.865596: Tool 1, 2: 160.457291, -17.931936, -1507.773560, 0.631911, -0.330624, -0.700181, -0.033528, *** 91.115547, -117.125023, -1541.187744,  0.503687, 0.433485, -0.687589, -0.292596
Frame 2287: 2016-10-19-21-04-42.983603: Tool 1, 2: 159.919296, -15.740650, -1503.689575, 0.631833, -0.326094, -0.702374, -0.033490, *** 91.511154, -115.299866, -1537.935059,  0.501851, 0.438785, -0.685684, -0.292323
Frame 2293: 2016-10-19-21-04-43.101610: Tool 1, 2: 159.869598, -15.951950, -1501.640991, 0.631716, -0.324937, -0.702961, -0.034597, *** 91.629097, -115.446037, -1536.472046,  0.500240, 0.440356, -0.685633, -0.292841
Frame 2299: 2016-10-19-21-04-43.216617: Tool 1, 2: 160.898209, -15.935146, -1501.624146, 0.633294, -0.323137, -0.702351, -0.035015, *** 92.707893, -115.432831, -1536.673828,  0.500771, 0.441636, -0.683468, -0.295058
Frame 2308: 2016-10-19-21-04-43.332623: Tool 1, 2: 162.109955, -15.879025, -1502.662598, 0.636288, -0.321017, -0.700564, -0.036015, *** 93.739487, -115.275482, -1537.709961,  0.501900, 0.442221, -0.680750, -0.298527
Frame 2314: 2016-10-19-21-04-43.451630: Tool 1, 2: 161.836700, -15.707750, -1502.084839, 0.635347, -0.321456, -0.701230, -0.035755, *** 93.562363, -115.122360, -1537.293579,  0.501275, 0.442434, -0.681501, -0.297545
Frame 2320: 2016-10-19-21-04-43.565637: Tool 1, 2: 161.786270, -15.331850, -1500.983398, 0.635193, -0.319346, -0.702264, -0.037081, *** 93.803726, -114.748001, -1536.627808,  0.499540, 0.444412, -0.681548, -0.297407
Frame 2329: 2016-10-19-21-04-43.682643: Tool 1, 2: 160.517746, -14.736435, -1498.928101, 0.633861, -0.312649, -0.706549, -0.035508, *** 94.227280, -114.928391, -1535.642822,  0.498017, 0.451895, -0.678771, -0.295027
Frame 2335: 2016-10-19-21-04-43.801650: Tool 1, 2: 158.761688, -15.720860, -1499.828613, 0.633395, -0.314690, -0.706003, -0.036609, *** 91.943451, -115.663574, -1536.389038,  0.497615, 0.449635, -0.680482, -0.295217
Frame 2341: 2016-10-19-21-04-43.916656: Tool 1, 2: 159.279358, -13.448048, -1501.857544, 0.635141, -0.311624, -0.706019, -0.032015, *** 93.031219, -114.014610, -1538.048828,  0.500688, 0.451190, -0.678151, -0.293005
Frame 2350: 2016-10-19-21-04-44.033663: Tool 1, 2: 161.150665, -13.822575, -1501.951172, 0.631285, -0.313264, -0.708867, -0.029218, *** 95.404358, -114.835114, -1537.745239,  0.500056, 0.451049, -0.680993, -0.287660
Frame 2356: 2016-10-19-21-04-44.151670: Tool 1, 2: 162.281876, -17.711605, -1502.674683, 0.629899, -0.313506, -0.709867, -0.032109, *** 96.272751, -118.347916, -1539.225586,  0.496745, 0.451535, -0.682512, -0.289031
Frame 2362: 2016-10-19-21-04-44.265676: Tool 1, 2: 160.491364, -16.844807, -1504.440674, 0.624294, -0.313592, -0.714926, -0.028280, *** 95.559502, -118.300636, -1540.646362,  0.495615, 0.452390, -0.686572, -0.279876
Frame 2371: 2016-10-19-21-04-44.382683: Tool 1, 2: 154.637039, -5.292331, -1509.935913, 0.619032, -0.299151, -0.726041, -0.013096, *** 93.900452, -109.690155, -1546.411011,  0.497385, 0.463772, -0.684798, -0.261871
Frame 2377: 2016-10-19-21-04-44.501690: Tool 1, 2: 150.863403, 1.271666, -1513.316895, 0.616099, -0.286091, -0.733843, -0.006976, *** 93.670761, -104.730316, -1550.957397,  0.496566, 0.476819, -0.679636, -0.253303
Frame 2383: 2016-10-19-21-04-44.616697: Tool 1, 2: 151.437454, 0.908769, -1515.932861, 0.613327, -0.281863, -0.737818, -0.002722, *** 95.874054, -105.939873, -1553.596069,  0.496563, 0.480893, -0.679103, -0.246954
Frame 2392: 2016-10-19-21-04-44.732703: Tool 1, 2: 161.877747, -4.653017, -1525.080200, 0.628800, -0.278328, -0.726047, 0.000726, *** 105.113251, -111.434349, -1561.227417,  0.508879, 0.477197, -0.668511, -0.257719
Frame 2398: 2016-10-19-21-04-44.850710: Tool 1, 2: 161.352692, -5.170012, -1527.982666, 0.626995, -0.288459, -0.723632, 0.005073, *** 103.251038, -112.039505, -1562.239624,  0.512602, 0.468750, -0.672221, -0.256189
Frame 2404: 2016-10-19-21-04-44.965717: Tool 1, 2: 159.009003, -1.211706, -1528.440796, 0.620503, -0.296490, -0.725919, 0.010627, *** 100.892349, -108.651230, -1560.593994,  0.515373, 0.462211, -0.678122, -0.246784
Frame 2413: 2016-10-19-21-04-45.082723: Tool 1, 2: 160.196838, 7.442980, -1531.864136, 0.618001, -0.297954, -0.727148, 0.023585, *** 103.556564, -101.597961, -1561.563965,  0.522802, 0.460214, -0.677643, -0.235972
Frame 2419: 2016-10-19-21-04-45.201730: Tool 1, 2: 157.053635, 14.101492, -1534.100220, 0.618746, -0.290723, -0.729198, 0.030067, *** 102.465210, -96.059906, -1563.616699,  0.526283, 0.466427, -0.672153, -0.231695
Frame 2425: 2016-10-19-21-04-45.316737: Tool 1, 2: 151.040314, 19.114731, -1534.234619, 0.614966, -0.287754, -0.733453, 0.032599, *** 97.759598, -91.675781, -1564.043335,  0.525400, 0.469546, -0.672303, -0.226918
Frame 2434: 2016-10-19-21-04-45.432744: Tool 1, 2: 152.481201, 23.173819, -1534.939087, 0.620911, -0.270976, -0.734926, 0.030436, *** 101.449844, -87.990318, -1567.288208,  0.523545, 0.482959, -0.662836, -0.230869
Frame 2440: 2016-10-19-21-04-45.551750: Tool 1, 2: 158.428177, 22.809101, -1536.564209, 0.621607, -0.268660, -0.735164, 0.030983, *** 107.724373, -88.477364, -1568.949585,  0.523822, 0.484592, -0.661493, -0.230672
Frame 2446: 2016-10-19-21-04-45.665757: Tool 1, 2: 163.195587, 19.234676, -1539.347900, 0.624552, -0.269648, -0.732541, 0.024701, *** 111.200958, -91.204048, -1572.603271,  0.521712, 0.483105, -0.661609, -0.238116
Frame 2455: 2016-10-19-21-04-45.782763: Tool 1, 2: 165.315720, 16.071350, -1539.058472, 0.619168, -0.270295, -0.737187, 0.011263, *** 112.364731, -92.991974, -1575.330688,  0.508835, 0.485165, -0.668297, -0.243070
Frame 2461: 2016-10-19-21-04-45.901770: Tool 1, 2: 163.373230, 17.516743, -1538.364258, 0.618708, -0.260013, -0.741322, 0.005918, *** 111.933929, -91.228485, -1577.631836,  0.502360, 0.496111, -0.663864, -0.246565
Frame 2467: 2016-10-19-21-04-46.016777: Tool 1, 2: 161.497467, 21.039541, -1538.631958, 0.618057, -0.251664, -0.744750, 0.004320, *** 111.574707, -87.870018, -1579.118530,  0.499107, 0.502913, -0.662084, -0.244164
Frame 2476: 2016-10-19-21-04-46.132783: Tool 1, 2: 163.810501, 18.083414, -1541.424927, 0.617676, -0.246446, -0.746817, -0.002361, *** 114.209595, -90.059425, -1583.975586,  0.491568, 0.509263, -0.661725, -0.247252
Frame 2482: 2016-10-19-21-04-46.251790: Tool 1, 2: 164.710052, 15.371964, -1541.431152, 0.614347, -0.244160, -0.750261, -0.008581, *** 115.305763, -92.099831, -1585.826538,  0.484783, 0.512988, -0.663234, -0.248900
Frame 2488: 2016-10-19-21-04-46.365797: Tool 1, 2: 165.916977, 12.905910, -1541.485229, 0.611429, -0.244694, -0.752385, -0.014012, *** 116.319267, -93.902527, -1587.016479,  0.477844, 0.517329, -0.663997, -0.251288
Frame 2497: 2016-10-19-21-04-46.482803: Tool 1, 2: 166.630341, 11.831375, -1544.723145, 0.602705, -0.245271, -0.759200, -0.014342, *** 118.211197, -95.325218, -1590.959717,  0.472463, 0.519458, -0.668510, -0.245025
Frame 2503: 2016-10-19-21-04-46.601810: Tool 1, 2: 167.748138, 13.523738, -1549.983765, 0.597651, -0.245494, -0.763183, -0.009937, *** 120.480614, -94.289566, -1595.536499,  0.471848, 0.519320, -0.672766, -0.234636
Frame 2509: 2016-10-19-21-04-46.716817: Tool 1, 2: 168.618225, 12.985958, -1553.293335, 0.586563, -0.250320, -0.770231, -0.005285, *** 122.424179, -95.768860, -1597.567749,  0.469759, 0.516054, -0.681382, -0.220762
Frame 2518: 2016-10-19-21-04-46.833823: Tool 1, 2: 164.761856, 11.095934, -1550.920532, 0.576607, -0.243001, -0.780023, -0.006355, *** 121.550240, -98.114777, -1597.287964,  0.459544, 0.528518, -0.680681, -0.214855
Frame 2524: 2016-10-19-21-04-46.950830: Tool 1, 2: 162.696884, 12.413205, -1551.658569, 0.576233, -0.236329, -0.782361, -0.003772, *** 121.136528, -97.202759, -1598.429321,  0.459654, 0.533386, -0.678242, -0.210256
Frame 2530: 2016-10-19-21-04-47.065837: Tool 1, 2: 162.122162, 14.681908, -1555.696899, 0.574769, -0.239535, -0.782465, 0.003375, *** 120.865219, -95.778206, -1600.533081,  0.464274, 0.529131, -0.680813, -0.202396
Frame 2539: 2016-10-19-21-04-47.183844: Tool 1, 2: 164.271301, 18.647682, -1563.049194, 0.575867, -0.242889, -0.780562, 0.010298, *** 122.730217, -92.525085, -1605.970947,  0.471163, 0.524240, -0.680787, -0.199266
Frame 2545: 2016-10-19-21-04-47.301850: Tool 1, 2: 163.057617, 19.502338, -1564.320679, 0.570152, -0.249102, -0.782781, 0.011383, *** 121.248764, -91.953629, -1606.408936,  0.469640, 0.519767, -0.686566, -0.194700
Frame 2551: 2016-10-19-21-04-47.416857: Tool 1, 2: 164.017578, 19.795366, -1564.859009, 0.568881, -0.250216, -0.783361, 0.010645, *** 121.967857, -91.622795, -1606.881592,  0.469071, 0.518465, -0.688063, -0.194262
Frame 2560: 2016-10-19-21-04-47.533864: Tool 1, 2: 162.712921, 19.928505, -1565.756348, 0.566201, -0.253269, -0.784302, 0.011955, *** 120.632957, -91.648331, -1607.365845,  0.467949, 0.516856, -0.690930, -0.191052
Frame 2566: 2016-10-19-21-04-47.651870: Tool 1, 2: 162.846100, 20.455612, -1568.051147, 0.568778, -0.248648, -0.783915, 0.011957, *** 121.319839, -91.088882, -1610.236328,  0.468800, 0.520249, -0.687390, -0.192519
Frame 2572: 2016-10-19-21-04-47.765877: Tool 1, 2: 162.477203, 20.701275, -1570.224976, 0.569060, -0.245401, -0.784733, 0.012006, *** 121.563248, -90.969444, -1612.915161,  0.468041, 0.522866, -0.685583, -0.193715
Frame 2581: 2016-10-19-21-04-47.882884: Tool 1, 2: 161.033936, 19.310415, -1571.099243, 0.568894, -0.241227, -0.786175, 0.009976, *** 120.700584, -92.132584, -1614.538818,  0.465780, 0.526731, -0.684333, -0.193112
Frame 2587: 2016-10-19-21-04-48.001890: Tool 1, 2: 160.393051, 15.974707, -1571.711060, 0.572366, -0.238652, -0.784486, 0.004937, *** 119.539017, -94.761269, -1616.314941,  0.463219, 0.529142, -0.682570, -0.198835
Frame 2593: 2016-10-19-21-04-48.116897: Tool 1, 2: 162.181274, 13.733940, -1575.735474, 0.583260, -0.228654, -0.779439, 0.000663, *** 121.506706, -96.548553, -1622.431763,  0.465807, 0.537982, -0.668401, -0.216429
Frame 2602: 2016-10-19-21-04-48.233903: Tool 1, 2: 161.849060, 13.832467, -1579.302490, 0.583715, -0.233972, -0.777515, 0.002318, *** 120.247253, -96.528183, -1625.042114,  0.468854, 0.532805, -0.670446, -0.216330
Frame 2608: 2016-10-19-21-04-48.351910: Tool 1, 2: 163.254547, 10.956939, -1578.721680, 0.586583, -0.232713, -0.775725, -0.003950, *** 120.855743, -98.582947, -1625.674316,  0.466425, 0.533050, -0.669826, -0.222798
Frame 2614: 2016-10-19-21-04-48.465917: Tool 1, 2: 164.415802, 8.179369, -1577.483887, 0.587042, -0.236043, -0.774330, -0.008920, *** 120.874969, -100.629448, -1625.088257,  0.463595, 0.530798, -0.671974, -0.227565
Frame 2623: 2016-10-19-21-04-48.582923: Tool 1, 2: 165.596985, 7.280695, -1577.154053, 0.595610, -0.229832, -0.769572, -0.013625, *** 121.305656, -100.754974, -1625.935425,  0.465295, 0.533064, -0.665279, -0.238223
Frame 2629: 2016-10-19-21-04-48.701930: Tool 1, 2: 165.389618, 7.301755, -1576.186768, 0.604665, -0.221493, -0.764869, -0.017210, *** 121.133057, -100.113586, -1626.431274,  0.466900, 0.537579, -0.656852, -0.248110
Frame 2635: 2016-10-19-21-04-48.816937: Tool 1, 2: 164.522003, 6.824173, -1574.399536, 0.606880, -0.217547, -0.764166, -0.020564, *** 120.372513, -100.136940, -1625.817383,  0.465647, 0.540150, -0.653879, -0.252696
Frame 2644: 2016-10-19-21-04-48.933944: Tool 1, 2: 165.448898, 5.505200, -1575.470581, 0.608110, -0.215444, -0.763770, -0.021027, *** 121.382484, -101.317108, -1627.265747,  0.465020, 0.541852, -0.652240, -0.254432
Frame 2650: 2016-10-19-21-04-49.051950: Tool 1, 2: 165.248718, 5.194149, -1575.889038, 0.607672, -0.215136, -0.764193, -0.021488, *** 121.311180, -101.616165, -1627.652588,  0.464199, 0.542273, -0.652857, -0.253451
Frame 2656: 2016-10-19-21-04-49.166957: Tool 1, 2: 164.835098, 5.470205, -1575.689941, 0.606849, -0.214620, -0.765021, -0.020384, *** 121.309692, -101.488358, -1627.660889,  0.464222, 0.543216, -0.652344, -0.252711
Frame 2665: 2016-10-19-21-04-49.282964: Tool 1, 2: 165.241028, 4.879627, -1576.541626, 0.604765, -0.214862, -0.766606, -0.020244, *** 121.903503, -102.169357, -1628.290039,  0.463133, 0.543240, -0.654278, -0.249638
